path edges,path latency,path latency relative,received data,cum received data,path throughput,hop count,path efficiency,path user ratio,switch count,mission data transfer,mission data transfer time
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984101302706267,0.897388489227268,10073668331.473307,574199249813.5685,2014733666.2946613,1,0.897388489227268,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019841140373426814,0.8973855294690211,10073668185.4946,584272917999.0631,2014733637.09892,1,0.8973855294690212,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984126980740828,0.8973825192545529,10073668037.070473,594346586036.1335,2014733607.4140944,1,0.8973825192545528,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019841401320817506,0.8973794587059123,10073667886.208248,604420253922.3418,2014733577.2416496,1,0.8973794587059123,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984153490534628,0.8973763479478841,10073667732.915375,614493921655.2572,2014733546.583075,1,0.8973763479478842,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019841670552568223,0.897373187107983,10073667577.199413,624567589232.4565,2014733515.4398828,1,0.897373187107983,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019841808253939226,0.8973699763164423,10073667419.068048,634641256651.5247,2014733483.8136096,1,0.8973699763164423,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019841948000797915,0.8973667157062056,10073667258.529078,644714923910.0537,2014733451.7058156,1,0.8973667157062055,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984208978436611,0.8973634054129204,10073667095.590425,654788591005.6443,2014733419.1180851,1,0.8973634054129205,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984223359574935,0.8973600455749245,10073666930.260122,664862257935.9044,2014733386.0520244,1,0.8973600455749244,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019842379425937324,0.8973566363332403,10073666762.546318,674935924698.4507,2014733352.5092635,1,0.8973566363332403,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984252726580444,0.897353177831563,10073666592.45728,685009591290.908,2014733318.4914558,1,0.8973531778315632,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019842677106110273,0.897349670216252,10073666420.001385,695083257710.9094,2014733284.000277,1,0.8973496702162521,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984282893750014,0.8973461136363199,10073666245.187124,705156923956.0964,2014733249.0374248,1,0.8973461136363199,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198429827505056,0.897342508243422,10073666068.023108,715230590024.1196,2014733213.6046214,1,0.8973425082434222,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019843138535545014,0.8973388541918463,10073665888.51805,725304255912.6377,2014733177.70361,1,0.8973388541918463,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019843296282924066,0.8973351516385029,10073665706.680777,735377921619.3184,2014733141.3361554,1,0.8973351516385029,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019843455982836374,0.8973314007429118,10073665522.52023,745451587141.8386,2014733104.504046,1,0.8973314007429118,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019843617625364015,0.8973276016671938,10073665336.045452,755525252477.884,2014733067.2090905,1,0.8973276016671938,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019843781200478125,0.8973237545760562,10073665147.2656,765598917625.1498,2014733029.45312,1,0.8973237545760561,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019843946698039475,0.8973198596367836,10073664956.189941,775672582581.3396,2014732991.2379882,1,0.8973198596367838,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019844114107799096,0.8973159170192258,10073664762.82784,785746247344.1675,2014732952.5655682,1,0.8973159170192258,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019844283419398864,0.8973119268957828,10073664567.188778,795819911911.3562,2014732913.4377556,1,0.8973119268957829,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984445462237212,0.8973078894413977,10073664369.282331,805893576280.6385,2014732873.8564663,1,0.8973078894413977,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198446277061443,0.8973038048335388,10073664169.118187,815967240449.7567,2014732833.8236375,1,0.8973038048335389,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019844802660033578,0.8972996732521907,10073663966.706133,826040904416.4629,2014732793.3412266,1,0.8972996732521907,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019844979473251496,0.8972954948798398,10073663762.056063,836114568178.5189,2014732752.4112124,1,0.89729549487984,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019845158134903625,0.8972912699014619,10073663555.177965,846188231733.6969,2014732711.035593,1,0.897291269901462,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019845338633990232,0.8972869985045071,10073663346.08193,856261895079.7789,2014732669.216386,1,0.897286998504507,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019845520959406945,0.8972826808788893,10073663134.778158,866335558214.5571,2014732626.9556317,1,0.8972826808788894,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019845705099945436,0.8972783172169695,10073662921.276936,876409221135.834,2014732584.255387,1,0.8972783172169696,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019845891044294107,0.8972739077135439,10073662705.588655,886482883841.4226,2014732541.117731,1,0.8972739077135439,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019846078781038813,0.8972694525658289,10073662487.723797,896556546329.1465,2014732497.5447593,1,0.8972694525658289,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019846268298663518,0.8972649519734468,10073662267.69295,906630208596.8395,2014732453.53859,1,0.8972649519734467,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019846459585551063,0.8972604061384116,10073662045.506784,916703870642.3463,2014732409.101357,1,0.8972604061384115,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984665262998385,0.8972558152651143,10073661821.176075,926777532463.5223,2014732364.235215,1,0.8972558152651143,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198468474201446,0.897251179560308,10073661594.711687,936851194058.234,2014732318.9423375,1,0.8972511795603079,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019847043944117106,0.8972464992330919,10073661366.124577,946924855424.3586,2014732273.2249153,1,0.8972464992330919,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019847242189886923,0.8972417744948975,10073661135.425789,956998516559.7844,2014732227.0851579,1,0.8972417744948975,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019847442145342183,0.8972370055594723,10073660902.626465,967072177462.4109,2014732180.5252929,1,0.8972370055594722,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984764379827435,0.8972321926428646,10073660667.737827,977145838130.1488,2014732133.5475655,1,0.8972321926428646,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019847847136378986,0.8972273359634063,10073660430.771196,987219498560.92,2014732086.1542392,1,0.8972273359634064,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019848052147256517,0.8972224357416994,10073660191.737972,997293158752.6581,2014732038.3475945,1,0.8972224357416994,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984825881841306,0.897217492200597,10073659950.649645,1007366818703.3077,2014731990.129929,1,0.897217492200597,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019848467137261176,0.8972125055651898,10073659707.517788,1017440478410.8254,2014731941.5035577,1,0.89721250556519,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019848677091120724,0.8972074760627871,10073659462.354057,1027514137873.1796,2014731892.4708114,1,0.897207476062787,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01984888866721965,0.8972024039229001,10073659215.170202,1037587797088.3497,2014731843.0340405,1,0.8972024039229003,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019849101852694784,0.8971972893772284,10073658965.978035,1047661456054.3279,2014731793.195607,1,0.8971972893772286,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019849316634592717,0.8971921326596384,10073658714.789469,1057735114769.1173,2014731742.9578938,1,0.8971921326596384,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019849532999870613,0.8971869340061487,10073658461.61649,1067808773230.7338,2014731692.323298,1,0.8971869340061486,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019849750935397044,0.8971816936549118,10073658206.471153,1077882431437.205,2014731641.2942307,1,0.8971816936549121,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019849970427952855,0.897176411846198,10073657949.365612,1087956089386.5707,2014731589.8731225,1,0.8971764118461982,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985019146423201,0.8971710888223755,10073657690.31208,1098029747076.8827,2014731538.062416,1,0.8971710888223753,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019850414030842495,0.8971657248278933,10073657429.322857,1108103404506.2056,2014731485.8645713,1,0.8971657248278933,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985063811430713,0.897160320109264,10073657166.410307,1118177061672.616,2014731433.2820613,1,0.897160320109264,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198508637010645,0.8971548749150441,10073656901.586878,1128250718574.203,2014731380.3173757,1,0.8971548749150441,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985109077746982,0.897149389495817,10073656634.865084,1138324375209.0679,2014731326.9730167,1,0.8971493894958169,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019851319329795832,0.8971438641041739,10073656366.257519,1148398031575.3254,2014731273.2515037,1,0.8971438641041739,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019851549344233707,0.8971382989946949,10073656095.77684,1158471687671.1023,2014731219.155368,1,0.8971382989946948,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019851780806893964,0.89713269442393,10073655823.435776,1168545343494.538,2014731164.6871552,1,0.8971326944239297,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019852013703807334,0.8971270506503807,10073655549.247124,1178618999043.7852,2014731109.8494248,1,0.8971270506503808,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019852248020925764,0.8971213679344806,10073655273.223747,1188692654317.0088,2014731054.6447494,1,0.8971213679344806,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019852483744123274,0.8971156465385763,10073654995.378584,1198766309312.3875,2014730999.0757167,1,0.8971156465385765,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985272085919692,0.8971098867269072,10073654715.724628,1208839964028.112,2014730943.1449256,1,0.8971098867269071,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019852959351867726,0.8971040887655863,10073654434.274939,1218913618462.387,2014730886.8549876,1,0.8971040887655862,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019853199207781645,0.8970982529225818,10073654151.042639,1228987272613.4297,2014730830.2085278,1,0.8970982529225818,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019853440412510477,0.897092379467695,10073653866.040916,1239060926479.4707,2014730773.2081833,1,0.897092379467695,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019853682951552862,0.8970864686725418,10073653579.28302,1249134580058.754,2014730715.856604,1,0.8970864686725418,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985392681033525,0.897080520810532,10073653290.782255,1259208233349.5361,2014730658.156451,1,0.897080520810532,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985417197421282,0.8970745361568494,10073653000.551985,1269281886350.088,2014730600.1103969,1,0.8970745361568492,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198544184284705,0.8970685149884309,10073652708.605639,1279355539058.6936,2014730541.7211277,1,0.897068514988431,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019854666158323948,0.8970624575839465,10073652414.95669,1289429191473.6504,2014730482.991338,1,0.8970624575839466,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985491514892051,0.8970563642237792,10073652119.618677,1299502843593.269,2014730423.9237354,1,0.8970563642237794,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019855165385340247,0.8970502351900018,10073651822.60519,1309576495415.8743,2014730364.521038,1,0.8970502351900019,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019855416852596897,0.897044070766359,10073651523.929869,1319650146939.8042,2014730304.7859738,1,0.8970440707663591,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019855669535638904,0.8970378712382449,10073651223.60641,1329723798163.4106,2014730244.7212818,1,0.8970378712382446,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019855923419350434,0.8970316368926811,10073650921.648554,1339797449085.0593,2014730184.3297107,1,0.8970316368926812,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019856178488552347,0.8970253680182977,10073650618.070099,1349871099703.1294,2014730123.6140199,1,0.8970253680182977,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985643472800327,0.8970190649053097,10073650312.884893,1359944750016.0144,2014730062.5769787,1,0.8970190649053098,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019856692122400564,0.8970127278454975,10073650006.106821,1370018400022.121,2014730001.2213643,1,0.8970127278454976,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019856950656381395,0.8970063571321832,10073649697.749825,1380092049719.8708,2014729939.549965,1,0.8970063571321832,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985721031452376,0.8969999530602105,10073649387.827883,1390165699107.6987,2014729877.5655766,1,0.8969999530602106,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198574710813475,0.8969935159259224,10073649076.355028,1400239348184.0537,2014729815.2710056,1,0.8969935159259222,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985773294131537,0.8969870460271391,10073648763.345327,1410312996947.3992,2014729752.6690655,1,0.8969870460271392,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985799587883406,0.8969805436631372,10073648448.812891,1420386645396.212,2014729689.7625782,1,0.8969805436631373,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019858259878255284,0.896974009134625,10073648132.771873,1430460293528.9836,2014729626.5543747,1,0.896974009134625,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019858524923876786,0.8969674427437239,10073647815.236465,1440533941344.2202,2014729563.0472932,1,0.896967442743724,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985879099994343,0.8969608447939428,10073647496.220898,1450607588840.441,2014729499.2441795,1,0.8969608447939427,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01985905809064828,0.8969542155901569,10073647175.739443,1460681236016.1802,2014729435.1478887,1,0.8969542155901571,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198593261801336,0.8969475554385873,10073646853.806398,1470754882869.9866,2014729370.7612796,1,0.8969475554385875,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019859595252492004,0.8969408646467752,10073646530.43611,1480828529400.4226,2014729306.0872219,1,0.8969408646467752,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019859865291767486,0.89693414352356,10073646205.642944,1490902175606.0657,2014729241.128589,1,0.8969341435235602,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019860136281956504,0.8969273923790593,10073645879.441313,1500975821485.5068,2014729175.8882625,1,0.8969273923790593,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019860408207009066,0.896920611524642,10073645551.845648,1511049467037.3525,2014729110.3691297,1,0.8969206115246421,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986068105082981,0.8969138012729095,10073645222.870422,1521123112260.223,2014729044.5740845,1,0.8969138012729093,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986095479727911,0.8969069619376691,10073644892.53013,1531196757152.753,2014728978.506026,1,0.8969069619376688,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019861229430174147,0.8969000938339136,10073644560.8393,1541270401713.5923,2014728912.16786,1,0.8969000938339138,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019861504933289996,0.896893197277797,10073644227.81248,1551344045941.4048,2014728845.5624962,1,0.896893197277797,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019861781290360765,0.8968862725866121,10073643893.464252,1561417689834.869,2014728778.6928506,1,0.896886272586612,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986205848508065,0.8968793200787654,10073643557.809221,1571491333392.6782,2014728711.5618443,1,0.8968793200787654,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986233650110507,0.8968723400737566,10073643220.862011,1581564976613.54,2014728644.1724021,1,0.8968723400737566,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019862615322051747,0.8968653328921535,10073642882.637274,1591638619496.1775,2014728576.5274549,1,0.8968653328921533,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019862894931501854,0.8968582988555683,10073642543.149677,1601712262039.3271,2014728508.6299355,1,0.8968582988555682,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019863175313001073,0.8968512382866352,10073642202.413914,1611785904241.7412,2014728440.4827828,1,0.8968512382866353,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019863456450060754,0.8968441515089873,10073641860.444696,1621859546102.1858,2014728372.0889392,1,0.8968441515089873,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019863738326159015,0.8968370388472304,10073641517.256752,1631933187619.4426,2014728303.4513505,1,0.8968370388472303,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019864020924741845,0.8968299006269227,10073641172.864826,1642006828792.3074,2014728234.5729651,1,0.8968299006269226,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019864304229224253,0.8968227371745485,10073640827.28368,1652080469619.591,2014728165.456736,1,0.8968227371745485,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019864588222991357,0.8968155488174959,10073640480.528088,1662154110100.1191,2014728096.1056175,1,0.8968155488174959,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019864872889399546,0.8968083358840335,10073640132.612843,1672227750232.732,2014728026.5225685,1,0.8968083358840335,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986515821177758,0.8968010987032844,10073639783.552742,1682301390016.285,2014727956.7105484,1,0.8968010987032845,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986544417342772,0.8967938376052046,10073639433.362602,1692375029449.6475,2014727886.6725204,1,0.8967938376052046,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019865730757626855,0.8967865529205586,10073639082.057243,1702448668531.7048,2014727816.4114487,1,0.8967865529205584,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986601794762765,0.8967792449808939,10073638729.6515,1712522307261.3562,2014727745.9303002,1,0.8967792449808938,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019866305726659664,0.8967719141185191,10073638376.16021,1722595945637.5164,2014727675.2320418,1,0.8967719141185193,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986659407793046,0.8967645606664799,10073638021.59822,1732669583659.1145,2014727604.3196442,1,0.8967645606664799,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198668829846268,0.8967571849585331,10073637665.980387,1742743221325.0947,2014727533.1960773,1,0.8967571849585332,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019867172429915723,0.8967497873291242,10073637309.321564,1752816858634.4163,2014727461.8643126,1,0.8967497873291241,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019867462396945704,0.8967423681133637,10073636951.636616,1762890495586.0527,2014727390.3273232,1,0.8967423681133638,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019867752868847788,0.8967349276470008,10073636592.9404,1772964132178.9934,2014727318.58808,1,0.8967349276470007,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019868043828736727,0.8967274662664023,10073636233.247784,1783037768412.2412,2014727246.6495566,1,0.8967274662664022,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986833525971213,0.8967199843085261,10073635872.57363,1793111404284.815,2014727174.514726,1,0.8967199843085261,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019868627144859576,0.8967124821108986,10073635510.932806,1803185039795.7476,2014727102.186561,1,0.8967124821108986,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019868919467251764,0.8967049600115901,10073635148.340172,1813258674944.088,2014727029.6680343,1,0.89670496001159,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986921220994968,0.8966974183491898,10073634784.810587,1823332309728.8984,2014726956.9621174,1,0.8966974183491899,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01986950535600368,0.8966898574627832,10073634420.3589,1833405944149.2573,2014726884.07178,1,0.8966898574627831,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019869798888454693,0.8966822776919264,10073634054.99997,1843479578204.2573,2014726810.9999938,1,0.8966822776919264,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019870092790335303,0.8966746793766239,10073633688.74863,1853553211893.0059,2014726737.749726,1,0.896674679376624,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019870387044670926,0.8966670628573027,10073633321.619724,1863626845214.6257,2014726664.3239448,1,0.8966670628573026,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019870681634480934,0.8966594284747876,10073632953.628077,1873700478168.2537,2014726590.7256153,1,0.8966594284747877,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019870976542779806,0.8966517765702811,10073632584.788502,1883774110753.042,2014726516.9577003,1,0.896651776570281,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987127175257824,0.8966441074853337,10073632215.115812,1893847742968.158,2014726443.0231624,1,0.8966441074853337,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987156724688433,0.8966364215618235,10073631844.624802,1903921374812.7827,2014726368.9249604,1,0.8966364215618235,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987186300870465,0.8966287191419313,10073631473.330248,1913995006286.1128,2014726294.6660495,1,0.8966287191419313,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987215902104546,0.8966210005681167,10073631101.24693,1924068637387.3596,2014726220.2493858,1,0.8966210005681168,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019872455266913773,0.8966132661830922,10073630728.389591,1934142268115.7493,2014726145.6779182,1,0.8966132661830922,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019872751729318516,0.8966055163298022,10073630354.77298,1944215898470.5222,2014726070.954596,1,0.8966055163298022,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019873048391271683,0.8965977513513969,10073629980.411814,1954289528450.934,2014725996.0823627,1,0.8965977513513969,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019873345235789444,0.8965899715912081,10073629605.320795,1964363158056.255,2014725921.064159,1,0.8965899715912081,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019873642245893285,0.8965821773927265,10073629229.51461,1974436787285.7695,2014725845.9029222,1,0.8965821773927264,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987393940461113,0.8965743690995772,10073628853.007927,1984510416138.7776,2014725770.6015854,1,0.8965743690995772,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019874236694978446,0.8965665470554957,10073628475.81539,1994584044614.593,2014725695.1630778,1,0.8965665470554955,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987453410003946,0.8965587116043032,10073628097.951616,2004657672712.5444,2014725619.5903232,1,0.8965587116043033,1.0,,,
